train_acc,train_loss,val_acc,val_loss,val_sens
0.33529999999999993,1.8309271,0.3984305408271474,1.5838126,0.44531231196278515
0.39370000000000005,1.6632156,0.44319724284199374,1.4872715,0.5168365625517645
0.43416666666666665,1.552056,0.45930717568045243,1.4522687,0.5232086861842898
0.46647500000000003,1.4706297,0.48301961823966066,1.3901263,0.5771521522161082
0.5883999999999999,1.1328771,0.5880699893955461,1.1265545,0.5938784837273344
0.5998,1.1061084,0.5982184517497348,1.102364,0.604007238624488
0.6083000000000001,1.0864018,0.607560975609756,1.0787994,0.6004197740719277
0.6183,1.0631607,0.6106283138918346,1.0689127,0.6159064982799771
0.6747000000000001,0.91958636,0.6188547189819725,1.0510123,0.612507435528722
0.67675,0.9014276,0.616930010604454,1.0624884,0.6287878556094318
0.6833999999999999,0.88573474,0.6209720749381407,1.055327,0.6340838643088788
0.68645,0.87656903,0.6284703075291622,1.0425916,0.6388498094519537
0.731,0.7644473,0.6709331919406151,0.91848934,0.6272821972267211
0.7302,0.76747733,0.6640509013785789,0.9473636,0.6504340292120474
0.7302,0.7678201,0.6584835630965007,0.9565234,0.653158220861833
0.733325,0.75946784,0.664135737009544,0.94644165,0.6649751057576052
0.7675000000000002,0.66528326,0.6849734888653234,0.89221543,0.6535278058165445
0.76345,0.6755365,0.6795970307529162,0.9014033,0.6459909251802434
0.7632333333333332,0.6760506,0.6814316012725344,0.90285504,0.6606490315756687
0.7645000000000001,0.67178506,0.6835206786850478,0.8993227,0.6646524689248469
0.779,0.61455584,0.7113149522799574,0.83692867,0.6740129617797767
0.7836500000000001,0.60986185,0.698928950159067,0.87309045,0.6486398682095417
0.7864666666666666,0.60265887,0.6946518204312477,0.8873478,0.6606020409690683
0.787475,0.59929883,0.6927200424178155,0.88972974,0.6702224204472225
0.7990999999999998,0.5691409,0.7057051961823966,0.8554411,0.6498446465767114
0.8026499999999999,0.5622046,0.7051484623541887,0.8614764,0.6685608366393763
0.8041666666666667,0.5597215,0.7069494521032167,0.8563132,0.6766735336055213
0.8060999999999998,0.5543011,0.7079957582184517,0.85597026,0.6743556884026268
0.828,0.49086788,0.7,0.88537544,0.677427549092606
0.8218000000000001,0.5062796,0.7057317073170732,0.8801849,0.6678022017173263
0.822,0.5040791,0.7113396960056557,0.8690103,0.688361574122227
0.8211000000000002,0.5039156,0.7120201484623542,0.867668,0.6857963286550693
0.8375,0.4608194,0.7268716861081654,0.8515426,0.6880727448879468
0.8420000000000001,0.4505144,0.719931071049841,0.8710599,0.6907347205781434
0.8368666666666666,0.4618888,0.7215376458112407,0.86833435,0.6823749397262822
0.8359749999999999,0.46436623,0.7212592788971369,0.8672193,0.6876907448406193
0.8510000000000001,0.41932866,0.7216648992576883,0.8607306,0.6910617562779047
0.8482,0.43064103,0.7192682926829268,0.87446773,0.6732854885761975
0.8471666666666667,0.43361324,0.7229338989042065,0.86502343,0.6885081019103232
0.8489749999999999,0.43203452,0.7214103923647932,0.8662983,0.6933839542310472
0.8621000000000001,0.40243253,0.7328207847295864,0.84225476,0.686628361473909
0.8602500000000001,0.40172377,0.7327412513255568,0.8537442,0.678061993410477
0.8616333333333334,0.399917,0.7335489572287027,0.8505831,0.6726005405235849
0.8608750000000001,0.4028515,0.7322958642629904,0.8555018,0.678308803237198
0.8729,0.36347005,0.7270731707317074,0.86671233,0.6932459311319461
0.87075,0.3668079,0.7224496288441145,0.87008137,0.6887321942825129
0.8684666666666665,0.37163934,0.7263838812301167,0.86448276,0.6819319524722267
0.8687,0.37350473,0.7278048780487804,0.864333,0.6951397401502482
0.8797,0.3391104,0.7252173913043479,0.8978169,0.6895235428784008
0.87715,0.3496448,0.7207900318133615,0.90253055,0.6944377005019462
0.8773666666666667,0.35167944,0.7234605867797808,0.89883983,0.6734331511226237
0.877025,0.352455,0.7266357370095439,0.8917517,0.6774678785247262
0.8869999999999999,0.32793224,0.7369883351007422,0.877792,0.6885557578529183
0.88965,0.3238927,0.7404347826086958,0.8699586,0.7006313742517721
0.8877666666666668,0.3273692,0.7361152350653941,0.88693917,0.6948598516229191
0.8841,0.33147734,0.7332449628844113,0.8893467,0.6848837951337468
0.8930999999999999,0.3150012,0.7340402969247083,0.88174427,0.6819785658349693
0.8905,0.3139988,0.7319565217391304,0.8940931,0.6959531081757082
0.8904,0.31410035,0.7321986567691764,0.8909592,0.6963101145929811
0.8889750000000001,0.31608713,0.732253446447508,0.8978162,0.6867461917631513
0.8998999999999999,0.2895452,0.7345493107104983,0.88947284,0.6883910865338526
0.8942,0.30156615,0.7334146341463413,0.8969501,0.673082536058294
0.8952666666666667,0.30162156,0.7339766702014848,0.90068406,0.6851132048007652
0.895925,0.3007417,0.733780487804878,0.9041294,0.6924973245128161
0.9028999999999999,0.2741176,0.7313997879109224,0.9234163,0.6791988225368948
0.9036,0.27446458,0.7277942735949099,0.91951835,0.6850151617360811
0.9032666666666668,0.27593532,0.73101802757158,0.90766835,0.6896793947808821
0.9018,0.2787425,0.7321129374337221,0.90819514,0.6833848595612746
0.9075000000000002,0.2667581,0.7333510074231177,0.9223606,0.6885614862912719
0.9041500000000002,0.271949,0.7297136797454931,0.91811806,0.6833516514255746
0.9056666666666668,0.26978782,0.7315447154471545,0.91627145,0.6760141019862674
0.9052500000000001,0.27080595,0.7335683987274656,0.9109942,0.6896003630456209
0.9138,0.24827568,0.7372110286320255,0.94370705,0.6870850594922644
0.9124,0.25338572,0.7353446447507953,0.9479358,0.6715626287540716
0.9141666666666667,0.24916616,0.7357582184517497,0.9394317,0.6879723521250855
0.9138,0.2508244,0.7361930010604454,0.94285864,0.6798695427452236
0.9165000000000001,0.23282667,0.7363414634146341,0.939091,0.6972568353780446
0.9159999999999999,0.24122973,0.7389448568398727,0.9352418,0.6922289829494581
0.9153666666666667,0.24232793,0.7380629197596325,0.935932,0.675505837016345
0.9155,0.24285564,0.7375397667020148,0.9370432,0.6950502240624898
0.9181,0.22828996,0.725015906680806,0.9834863,0.6729826142586621
0.9174,0.23229505,0.7293796394485683,0.9706647,0.6855173686264087
0.9186333333333334,0.2338753,0.7284870979144574,0.9755204,0.681092593748263
0.91815,0.23538765,0.7315933191940615,0.97348773,0.6876225881295033
0.9289999999999999,0.2063218,0.7444326617179216,0.95346254,0.6850636901548434
0.9251999999999998,0.21480164,0.7413096500530223,0.95962095,0.6870522350941899
0.9251333333333333,0.2157931,0.737790738776953,0.967417,0.6847226514162191
0.9240249999999999,0.21913834,0.7376325556733828,0.9662816,0.6766650215422478
0.9305,0.2080397,0.7318769883351006,0.9785251,0.6775164753481733
0.93365,0.2007181,0.7345970307529163,0.96699655,0.6876773567835379
0.9308000000000001,0.20525932,0.7380098974902792,0.9704884,0.6777137768576439
0.9294749999999999,0.20766804,0.7374602332979852,0.97492146,0.6823190130904444
0.9329,0.1902973,0.7414209968186639,0.9890532,0.6836165339571754
0.9338,0.19117504,0.7421420996818664,0.9973347,0.6829482946981691
0.9313333333333332,0.19683546,0.7398161894662425,1.0053926,0.6803043718463266
0.932475,0.19544956,0.7396023329798516,1.0065248,0.6771886706872992
0.9316,0.19354719,0.7450795334040298,0.9824845,0.6923055337353966
0.935,0.18599826,0.7441463414634146,0.9839076,0.6874143880972545
0.9342666666666666,0.18705302,0.7433015199717214,0.98122996,0.6811713767392152
0.9348249999999999,0.18657757,0.744422057264051,0.9792008,0.6986276376940083
0.9397999999999997,0.18172167,0.7416436903499469,1.0189868,0.6783399343579177
0.9393999999999998,0.17941017,0.744204665959703,1.0095258,0.6830847739866284
0.9394,0.17986342,0.7435560268646164,1.0051225,0.6904570484066331
0.9385249999999999,0.18306355,0.7424098621420997,1.0049727,0.6856417305449757
0.9431999999999999,0.16828619,0.7441463414634146,1.0000478,0.6906431291263626
0.9422499999999999,0.16927874,0.7423382820784729,1.0093822,0.6791261229402237
0.9415666666666666,0.16977558,0.7406963591375043,1.0176018,0.6773658700795266
0.9406749999999999,0.17150769,0.742051961823966,1.0136237,0.6810314574050136
0.9439,0.16347143,0.7426193001060445,0.99924105,0.6850759788391236
0.94395,0.16330983,0.7455567338282078,1.002652,0.6861461923685026
0.9440000000000002,0.16435252,0.7449169317780135,1.0075339,0.6851429493920899
0.9447249999999999,0.16043967,0.7449125132555673,1.0071988,0.6876453393186057
0.9506999999999999,0.14237931,0.7456309650053022,1.0091425,0.6933296377193228
0.9466499999999999,0.15037303,0.7438123011664899,1.0242133,0.6786071932781803
0.9470333333333334,0.15205997,0.7446129374337224,1.027323,0.6887992487591676
0.9478749999999999,0.15188505,0.745787380699894,1.0338378,0.6906214675143785
0.9517,0.13819054,0.7484199363732768,1.0309438,0.6804051023951544
0.9519,0.1401728,0.7491675503711558,1.0319142,0.688006765845205
0.9512666666666667,0.14348763,0.7486108165429479,1.0292678,0.6944019713536809
0.94975,0.14558151,0.7492788971367974,1.0331539,0.6782573241165861
0.9540000000000001,0.13021426,0.7520996818663838,1.0222694,0.691455032862315
0.9533499999999999,0.13531475,0.7518239660657475,1.0361118,0.685959836544171
0.9524333333333334,0.13687083,0.7496429833863556,1.0416056,0.6849672255709149
0.95285,0.135847,0.7489607635206786,1.0390744,0.6842599347761603
0.9511,0.13939954,0.7534146341463415,1.0562912,0.6898546205080878
0.9544,0.13186716,0.7498356309650054,1.0509259,0.6949461061885053
0.9531666666666664,0.13565277,0.7503499469777306,1.0530466,0.6860494853689368
0.9537749999999999,0.13391308,0.7498303287380701,1.0547509,0.6902510540540094
0.9610999999999998,0.12041703,0.7458960763520678,1.0773367,0.6824745962169955
0.9591,0.121569365,0.7465853658536585,1.0805948,0.6844244451818723
0.9584333333333332,0.1213934,0.7485224460940262,1.0777898,0.6885385431508089
0.9580249999999999,0.12191204,0.7475106044538706,1.0763698,0.6844850272435553
0.9595999999999998,0.12200141,0.7465429480381761,1.0751956,0.680220929797422
0.9586,0.12275131,0.7467656415694592,1.0760326,0.67944281544438
0.9588333333333332,0.12148452,0.7465747613997878,1.0805566,0.6833353953796293
0.958625,0.1226262,0.7462566277836692,1.0822752,0.6862142071522793
0.9593,0.123262025,0.7504665959703076,1.0853213,0.6882806066939734
0.9592,0.11938951,0.7491145281018028,1.0974563,0.6812399556002415
0.9590333333333334,0.119807005,0.7485966772711206,1.0992684,0.6823797336124553
0.959375,0.118046634,0.7467470837751855,1.0948446,0.6830408033670734
0.9653000000000002,0.10227599,0.75050901378579,1.0993423,0.6883684082620534
0.96375,0.10478643,0.7521951219512196,1.0911266,0.693754484304069
0.9624666666666667,0.107829936,0.7506857546836337,1.0927765,0.6823660181704416
0.9622499999999999,0.109948024,0.7499496288441146,1.0924356,0.6901398240739365
0.9646999999999999,0.10480941,0.7518769883351007,1.0836595,0.6916488730837195
0.9646000000000001,0.10573088,0.7504082714740191,1.0873511,0.6866146609455476
0.9654333333333334,0.10247533,0.7513220219158713,1.0891345,0.6916262366912165
0.965875,0.10124176,0.7519883351007424,1.0868984,0.6914690056336183
