train_acc,train_loss,val_acc,val_loss,val_sens
0.9992307692307693,0.0051026354,0.9874242424242422,0.047997676,0.9287000000000001
0.9976923076923078,0.0069058114,0.9896969696969697,0.047915246,0.9194000000000001
0.9987179487179488,0.0055317995,0.9909090909090906,0.04150848,0.9440999999999999
0.9990384615384615,0.003937358,0.9919696969696968,0.029883238,0.9395
0.9978461538461538,0.006727106,0.9893939393939392,0.041594837,0.9193999999999999
0.9982051282051282,0.0063763643,0.9909090909090907,0.03394681,0.9245000000000001
1.0,0.0038303153,0.9895454545454545,0.03146522,0.9291
0.9994117647058824,0.0042678853,0.9901515151515152,0.03192016,0.9293000000000001
0.9996666666666667,0.0023266177,0.9918181818181818,0.03474225,0.9442999999999999
0.9988372093023257,0.004882325,0.9927272727272726,0.032151103,0.9494
0.9991071428571429,0.0027409792,0.9922727272727272,0.03596521,0.9297000000000001
0.9997101449275363,0.001923106,0.9919696969696968,0.030652009,0.9395000000000001
0.9987804878048779,0.0033113742,0.9922727272727271,0.033323478,0.9395000000000001
0.9962500000000001,0.009010498,0.9906060606060604,0.035715863,0.9294
0.9995238095238095,0.00091831246,0.9927272727272726,0.03276771,0.9445
1.0,0.0004258706,0.993181818181818,0.032245122,0.9446000000000001
0.9997872340425532,0.00087963394,0.9928787878787879,0.032774057,0.9446000000000001
0.9998333333333334,0.0010568579,0.9924242424242423,0.033230923,0.9445
0.9993150684931508,0.0020373678,0.9922727272727273,0.032943923,0.9395000000000001
0.9997674418604652,0.0012020054,0.9924242424242423,0.034618482,0.9445
